COD_ANT;COD_COMPLETO;OTROS_COD;CODIGO;COD_COMPUESTO;ID_GC;ID_AUX;DESCRIP_ARPRO;COMPLEMENTOS;MARCA;MODELO;SERIE;PROCESADOR;GENERACION;HDD;RAM;MATERIAL;COLOR;MEDIDAS;CUSTODIO;OBSERV;DESCRIPCION;ESTADO;DEPARTAMENTO;EDIFICIO;PISO;UBI_ESPEC;OFICINA;ID_RESP;INVENTARIADOR;FECHA
35070216224;035-07-02-16-224;-/RA 23016 / 10;01470;AOE-01470;2;16;ESTANTE;8 DIVISIONES;;;;;;;;MADERA;CAFê;180X160X45;;;ESTANTE DE MADERA COLOR CAFê DE 180X160X45 Cm. CON 8 DIVISIONES ;4;1;LITORAL;13;ARCHIVO A;ARCHIVO;87;DANIEL - EDWIN;45560
35070216228;035-07-02-16-228;-/RA 23021 / 14;01471;AOE-01471;2;16;ESTANTE;8 DIVISIONES;;;;;;;;MADERA;CAFê;180X160X45;;;ESTANTE DE MADERA COLOR CAFê DE 180X160X45 Cm. CON 8 DIVISIONES ;4;1;LITORAL;13;ARCHIVO A;ARCHIVO;87;DANIEL - EDWIN;45560
35070216230;035-07-02-16-230;35020218152/SDQ 22 / 16;01472;AOE-01472;2;16;ESTANTE TIPO MECANO;5 BANDEJAS;;;;;;;;METAL;PLOMO;249X92X46;;;ESTANTE TIPO MECANO DE METAL COLOR PLOMO DE 249X92X46 Cm. CON 5 BANDEJAS ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216053;035-07-02-16-053;35020218020/SNP-1726 / 7;01473;AOE-01473;2;16;ESTANTE TIPO MECANO;5 BANDEJAS;;;;;;;;METAL;PLOMO;205X121X41;;;ESTANTE TIPO MECANO DE METAL COLOR PLOMO DE 205X121X41 Cm. CON 5 BANDEJAS ;6;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216236;035-07-02-16-236;-/01-80E2501 / AS-12-02-01-06-06-01 / 23;01474;AOE-01474;2;16;ESTANTE;2 DIVISIONES 2 GAVETAS;;;;;;;;METAL;PLOMO;133X120X35;;;ESTANTE DE METAL COLOR PLOMO DE 133X120X35 Cm. CON 2 DIVISIONES 2 GAVETAS ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216220;035-07-02-16-220;35020218038/SNP-1747 / FCP-SEG-EST-006-03 / 6;01475;AOE-01475;2;16;ESTANTE;2 DIVISIONES;;;;;;;;METAL;PLOMO;100X91X38;;;ESTANTE DE METAL COLOR PLOMO DE 100X91X38 Cm. CON 2 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216057;035-07-02-16-057;35020218016/SNP-1711 / 3/04-ESMT-02-18;01476;AOE-01476;2;16;ESTANTE;2 DIVISIONES;;;;;;;;METAL;PLOMO;123X129X36;;;ESTANTE DE METAL COLOR PLOMO DE 123X129X36 Cm. CON 2 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216235;035-07-02-16-235;-/01-13-06-01 / 22;01477;AOE-01477;2;16;ESTANTE;2 DIVISIONES;;;;;;;;METAL;PLOMO;111X96X30;;;ESTANTE DE METAL COLOR PLOMO DE 111X96X30 Cm. CON 2 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216221;035-07-02-16-221;35020218039/SNP-1748 / FONCOPROMIN / FCP-INB-EST-005-03 / 7;01478;AOE-01478;2;16;ESTANTE;2 DIVISIONES;;;;;;;;METAL;PLOMO;100X91X38;;;ESTANTE DE METAL COLOR PLOMO DE 100X91X38 Cm. CON 2 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216223;035-07-02-16-223;35020218054/SNP-1803 / FCC0101-E405 / 9;01479;AOE-01479;2;16;ESTANTE;3 DIVISIONES;;;;;;;;METAL;PLOMO;122X130X36;;;ESTANTE DE METAL COLOR PLOMO DE 122X130X36 Cm. CON 3 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216222;035-07-02-16-222;35020218167/SNP-1973 / FCC-0101-E403 / 8;01480;AOE-01480;2;16;ESTANTE;3 DIVISIONES;;;;;;;;METAL;PLOMO;121x131x36;;;ESTANTE DE METAL COLOR PLOMO DE 121x131x36 Cm. CON 3 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216217;035-07-02-16-217;35020218160/SNP-1967 / B-E-0137 / FE-1-3-E1-002 / 3;01481;AOE-01481;2;16;ESTANTE;3 DIVISIONES;;;;;;;;METAL;PLOMO;128X130X43;;;ESTANTE DE METAL COLOR PLOMO DE 128X130X43 Cm. CON 3 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216234;035-07-02-16-234;-/RA 23023 / ACF-RUN-001 / 20;01482;AOE-01482;2;16;ESTANTE;8 DIVISIONES;;;;;;;;MADERA;CAFê;180X160X45;;;ESTANTE DE MADERA COLOR CAFê DE 180X160X45 Cm. CON 8 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216225;035-07-02-16-225;-/ACF-RUN-0011B1/98-19 / RA 23015/11;01483;AOE-01483;2;16;ESTANTE;8 DIVISIONES;;;;;;;;MADERA;CAFê;180X160X45;;;ESTANTE DE MADERA COLOR CAFê DE 180X160X45 Cm. CON 8 DIVISIONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216258;035-07-02-16-258;-/AADAA-55-017/AADAA-055-017/AADAA-LP-AA-5-09-06/AADAA-01-11-0787/AADAA-55-018/AADAA-055-018/AADAA-55-21/AADAA-055-019/AADAA-55-20/AADAA-55-23/AADAA-55-24/AADAA-055-024/AADAA-55-18/AADAA-55-17/AADAA-055-025;01484;AOE-01484;2;16;ESTANTE TIPO MECANO 6 CUERPOS;30 BANDEJAS;;;;;;;;METAL;PLOMO;201X273X61;;;ESTANTE TIPO MECANO 6 CUERPOS DE METAL COLOR PLOMO DE 201X273X61 Cm. CON 30 BANDEJAS ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216259;035-07-02-16-259;-/AADAA-55-014/AADAA-055-014/AADAA-LP-AA-5-09-07/AADAA-055-015/AADAA-055-15/AADAA-055-016/AADAA-55-016/AADAA-055-023/AADAA-55-23/AADAA-55-049/AADAA-055-049/AADAA-55-14/AADAA-55-050/AADAA-055-050/AADAA-055-051/AADAA-55-84;01485;AOE-01485;2;16;ESTANTE TIPO MECANO 6 CUERPOS;30 BANDEJAS;;;;;;;;METAL;PLOMO;201X273X61;;;ESTANTE TIPO MECANO 6 CUERPOS DE METAL COLOR PLOMO DE 201X273X61 Cm. CON 30 BANDEJAS ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070242052;035-07-02-42-052;-/FPTBP LP 03-021-03;01486;AOE-01486;2;42;SILLON FIJO;ASIENTO ESPALDAR TAPIZ TELA VERDE Y APOYABRAZOS;;;;;;;;MADERA;CAFê;;;;SILLON FIJO DE MADERA COLOR CAFê CON ASIENTO ESPALDAR TAPIZ TELA VERDE Y APOYABRAZOS ;6;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070214054;035-07-02-14-054;-/FPTBP LP 01 001 01 / BANCA PRIVADA;01487;AOE-01487;2;14;ESCRITORIO;7 CAJONES;;;;;;;;MADERA;CAFê;78X189X89;;;ESCRITORIO DE MADERA COLOR CAFê DE 78X189X89 Cm. CON 7 CAJONES ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070241072;035-07-02-41-072;-/FPSS.6144.123 / FCTP 06194;01488;AOE-01488;2;41;SILLA FIJA;ASIENTO TAPIZ CUERINA CAFê ESPALDAR REJILLA;;;;;;;;MADERA;CAFê;;;;SILLA FIJA DE MADERA COLOR CAFê CON ASIENTO TAPIZ CUERINA CAFê ESPALDAR REJILLA ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070242053;035-07-02-42-053;-/FPTBP 01-03-025 / FPTBP LP  05-021-12;01489;AOE-01489;2;42;SILLON FIJO;ASIENTO ESPALDAR TAPIZ TELA VERDE Y APOYABRAZOS;;;;;;;;MADERA;CAFê;;;;SILLON FIJO DE MADERA COLOR CAFê CON ASIENTO ESPALDAR TAPIZ TELA VERDE Y APOYABRAZOS ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070241071;035-07-02-41-071;35020224104/FPSS-9-144-189;01490;AOE-01490;2;41;SILLA FIJA;ASIENTO TAPIZ CUERINA CAFê ESPALDAR REJILLA;;;;;;;;MADERA;CAFê;;;;SILLA FIJA DE MADERA COLOR CAFê CON ASIENTO TAPIZ CUERINA CAFê ESPALDAR REJILLA ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070241068;035-07-02-41-068;-/FCTP 06-32;01491;AOE-01491;2;41;SILLA FIJA;ASIENTO ESPALDAR TAPIZ TELA GUINDA;;;;;;;;MADERA;CAFê;;;;SILLA FIJA DE MADERA COLOR CAFê CON ASIENTO ESPALDAR TAPIZ TELA GUINDA ;4;1;LITORAL;13;ARCHIVO B;ARCHIVO;87;DANIEL - EDWIN;45560
35070216238;035-07-02-16-238;4/FCCP 039 M03 / FCCPS-AM-06-MU-001;01492;AOE-01492;2;16;ESTANTE;5 BANDEJAS;;;;;;;;METAL;PLOMO;200X95X27;;;ESTANTE DE METAL COLOR PLOMO DE 200X95X27 Cm. CON 5 BANDEJAS ;4;1;LITORAL;13;ARCHIVO C;ARCHIVO;135;DANIEL - EDWIN;45561
35070220059;035-07-02-20-059;-/BAB-4859 / BAB.E.010.750 / 7FDCL0218 / BAB-010-E-073;01493;AOE-01493;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132X47X62;;;GAVETERO DE METAL COLOR PLOMO DE 132X47X62 Cm. CON 4 GAVETAS ;4;1;LITORAL;13;ARCHIVO C;ARCHIVO;135;DANIEL - EDWIN;45561
35070220060;035-07-02-20-060;-/MAGISTERIO 01010171 / 4FDCL0578 / BAB920-E-006;01494;AOE-01494;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132X47X62;;;GAVETERO DE METAL COLOR PLOMO DE 132X47X62 Cm. CON 4 GAVETAS ;4;1;LITORAL;13;ARCHIVO C;ARCHIVO;135;DANIEL - EDWIN;45561
35070216239;035-07-02-16-239;-/BE-6353;01495;AOE-01495;2;57;ARMAZON 2 CUERPOS;4 DIVISIONES;;;;;;;;MADERA;CAFê;200X180X40;;;ARMAZON 2 CUERPOS DE MADERA COLOR CAFê DE 200X180X40 Cm. CON 4 DIVISIONES ;4;1;LITORAL;13;ARCHIVO C;ARCHIVO;135;DANIEL - EDWIN;45561
35070216240;035-07-02-16-240;35020218153/FMO-A33-3L;01496;AOE-01496;2;57;ARMAZON 2 CUERPOS;4 DIVISIONES;;;;;;;;MADERA;CAFê;230X173X34;;;ARMAZON 2 CUERPOS DE MADERA COLOR CAFê DE 230X173X34 Cm. CON 4 DIVISIONES ;4;1;LITORAL;13;ARCHIVO C;ARCHIVO;135;DANIEL - EDWIN;45561
35070241069;035-07-02-41-069;-/FCTP 06148/FPSS.2.144.011;01497;AOE-01497;2;41;SILLA FIJA;ASIENTO TAPIZ TELA CAFê ;;;;;;;;MADERA;CAFê;;;;SILLA FIJA DE MADERA COLOR CAFê CON ASIENTO TAPIZ TELA CAFê  ;6;1;LITORAL;13;ARCHIVO C;ARCHIVO;135;DANIEL - EDWIN;45561
35070241076;035-07-02-41-076;-/FCTP-06194 / FPSS.6144.123;01498;AOE-01498;2;41;SILLA FIJA;ASIENTO TAPIZ TELA GUINDA ESPALDAR REJILLA;;;;;;;;MADERA;CAFê;;;;SILLA FIJA DE MADERA COLOR CAFê CON ASIENTO TAPIZ TELA GUINDA ESPALDAR REJILLA ;6;1;LITORAL;13;ARCHIVO C;ARCHIVO;135;DANIEL - EDWIN;45561
35070241073;035-07-02-41-073;-/FCTP-0623 / Archivo 13;01499;AOE-01499;2;41;SILLA FIJA;ASIENTO ESPALDAR TAPIZ TELA GUINDA;;;;;;;;MADERA;CAFê;;;;SILLA FIJA DE MADERA COLOR CAFê CON ASIENTO ESPALDAR TAPIZ TELA GUINDA ;6;1;LITORAL;13;ARCHIVO D;ARCHIVO;135;DANIEL - EDWIN;45561
35070241074;035-07-02-41-074;-/FCTP-0621 / Archivo 13;01500;AOE-01500;2;41;SILLA FIJA;ASIENTO ESPALDAR TAPIZ TELA GUINDA;;;;;;;;MADERA;CAFê;;;;SILLA FIJA DE MADERA COLOR CAFê CON ASIENTO ESPALDAR TAPIZ TELA GUINDA ;4;1;LITORAL;13;ARCHIVO D;ARCHIVO;135;DANIEL - EDWIN;45561
35072005001;035-07-20-05-001;35022006001/SNP-2003 / CNS C-050;01501;AOE-01501;20;124;VELADOR; 1 CAJON 1 PUERTA BATIENTE;;;;;;;;MADERA;CAFê;80x42x36;;;VELADOR DE MADERA COLOR CAFê DE 80x42x36 Cm. CON  1 CAJON 1 PUERTA BATIENTE ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;89;PEPE-MARTIN;45559
35070241028;035-07-02-41-028;35020241002/SNP2118 /C.N.S.;01502;AOE-01502;2;41;SILLA GIRATORIA;ASIENTO ESPALDAR TAPIZ CUERINA NEGRA Y RUEDAS;;;;;;;;METAL;PLOMO;;;SIGUE EN USO;SILLA GIRATORIA DE METAL COLOR PLOMO CON ASIENTO ESPALDAR TAPIZ CUERINA NEGRA Y RUEDAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;89;PEPE-MARTIN;45559
35070214064;035-07-02-14-064;35020207023/07-ESMA-06-31/95;01503;AOE-01503;2;14;ESCRITORIO;4 CAJONES;;;;;;;;MADERA;CAFê;79x119x64;;;ESCRITORIO DE MADERA COLOR CAFê DE 79x119x64 Cm. CON 4 CAJONES ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;89;PEPE-MARTIN;45559
35070242028;035-07-02-42-028;35020242053/SNP 1556 / M.04.0322;01504;AOE-01504;2;42;SILLON FIJO;ASIENTO ESPALDAR TAPIZ CUERINA CAFê Y APOYABRAZOS;;;;;;;;MADERA;CAFê;;;;SILLON FIJO DE MADERA COLOR CAFê CON ASIENTO ESPALDAR TAPIZ CUERINA CAFê Y APOYABRAZOS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;89;PEPE-MARTIN;45559
35070216044;035-07-02-16-044;35020218032/FE-1-3-EA-004 / BE-0154 / SNP-1719 / 19;01505;AOE-01505;2;16;ESTANTE 3 CUERPOS ;3 DIVISIONES;;;;;;;;MADERA;CAFê;166x245x40;;;ESTANTE 3 CUERPOS  DE MADERA COLOR CAFê DE 166x245x40 Cm. CON 3 DIVISIONES ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070216046;035-07-02-16-046;35020218046/SNP-1760 / 15;01506;AOE-01506;2;16;ESTANTE TIPO MECANO;5 BANDEJAS;;;;;;;;METAL;PLOMO;200x92x30;;;ESTANTE TIPO MECANO DE METAL COLOR PLOMO DE 200x92x30 Cm. CON 5 BANDEJAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070216047;035-07-02-16-047;35020218047/SNP-1759 / FCTP06212 / 14;01507;AOE-01507;2;16;ESTANTE TIPO MECANO;6 BANDEJAS;;;;;;;;METAL;PLOMO;200x92x30;;BANDEJAS DOBLADAS;ESTANTE TIPO MECANO DE METAL COLOR PLOMO DE 200x92x30 Cm. CON 6 BANDEJAS ;5;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070216030;035-07-02-16-030;35020218102/SNP-1685 / 12;01508;AOE-01508;2;16;ESTANTE;2 PUERTAS BATIENTES CON VIDRIO 4 DIVISIONES INTERNAS;;;;;;;;MADERA;CAFê;164x121x40;;;ESTANTE DE MADERA COLOR CAFê DE 164x121x40 Cm. CON 2 PUERTAS BATIENTES CON VIDRIO 4 DIVISIONES INTERNAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220038;035-07-02-20-038;35020224016/SNP 1729 /FPTBP-01-03-099 / 226;01509;AOE-01509;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;CAFê;132x47x63;;1 GAVETA EN MAL ESTADO;GAVETERO DE METAL COLOR CAFê DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220040;035-07-02-20-040;35020224028/FMP-G27-6L2 / SNP-1937 / 216;01510;AOE-01510;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220045;035-07-02-20-045;35020224004/MAGISTERIO 01-01-0003 / 204;01511;AOE-01511;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220039;035-07-02-20-039;35020224030/SNP-1939 / FE10203059001 / FE-1-3-AM-004 / BE-0165 / 228;01512;AOE-01512;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220031;035-07-02-20-031;35020224013/FCTP06188 / FPSS.5.144.078 / 219;01513;AOE-01513;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220032;035-07-02-20-032;35020224012/CORDES / SNP-1875 / 220;01514;AOE-01514;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220033;035-07-02-20-033;35020224019/FCC-01-01-G-201 / 222 / SNP 1864;01515;AOE-01515;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220034;035-07-02-20-034;35020224018/SNP-1863 / 223;01516;AOE-01516;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;CAFê;132x47x63;;;GAVETERO DE METAL COLOR CAFê DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220030;035-07-02-20-030;-/MAGISTERIO 01-01-0250 / 225;01517;AOE-01517;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220036;035-07-02-20-036;35020224008/FE-1-3-AM-002/SNP-1869/231;01518;AOE-01518;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;GAVETAS EN MAL ESTADO;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;5;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220041;035-07-02-20-041;-/MAGISTERIO 01-01-0236 / 215;01519;AOE-01519;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220035;035-07-02-20-035;35020224011/CPS.COT-07-MU-009 / FPPD26008 / FCP-61-09 / 218;01520;AOE-01520;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070220037;035-07-02-20-037;35020224031/SNP-1940 / FPTBP-01-03-097 / 227;01521;AOE-01521;2;20;GAVETERO;4 GAVETAS;;;;;;;;METAL;PLOMO;132x47x63;;;GAVETERO DE METAL COLOR PLOMO DE 132x47x63 Cm. CON 4 GAVETAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070214061;035-07-02-14-061;35020207024/SNP-1730 / 9FDCL0011 / FDC-SUC GV-DFK / MSF-0509;01522;AOE-01522;2;29;MESA AUXILIAR;TAPA CUERINA NEGRA 2 CAJONES Y RUEDAS;;;;;;;;METAL;PLOMO;69x80x46;;;MESA AUXILIAR DE METAL COLOR PLOMO DE 69x80x46 Cm. CON TAPA CUERINA NEGRA 2 CAJONES Y RUEDAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070229035;035-07-02-29-035;35020232023/SNP-1683 / FCP-GG-ME-002P-03;01523;AOE-01523;2;29;MESA AUXILIAR;TAPA FORMICA 1 DIVISION;;;;;;;;METAL;NEGRO;76x29x26;;;MESA AUXILIAR DE METAL COLOR NEGRO DE 76x29x26 Cm. CON TAPA FORMICA 1 DIVISION ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;89;PEPE-MARTIN;45559
35070502008;035-07-05-02-008;35020501005/SNP-2119;01524;AOE-01524;5;80;TELEFONO DIGITAL;;G&O;lS-455T;1824;;;;;;;;;OBSOLETO;TELEFONO DIGITAL MARCA G&O MODELO lS-455T S/N: 1824 ;6;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070604006;035-07-06-04-006;35020610007/-;01525;AOE-01525;5;78;RADIOGRABADORA;1 CASETERA;CRAIG;J485;NO VISIBLE;;;;;;;;;OBSOLETO QUEMADO;RADIOGRABADORA MARCA CRAIG MODELO J485 S/N: NO VISIBLE CON 1 CASETERA ;6;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35073807009;035-07-38-07-009;-/SNP-1702 / CORDES 61/3;01526;AOE-01526;2;56;ESTUFA ELECTRICA;;SOMELA;WARMY CONVECCION;780533;;;;;;;;;;ESTUFA ELECTRICA MARCA SOMELA MODELO WARMY CONVECCION S/N: 780533 ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070216143;035-07-02-16-143;35020218105/SNP-1700/FPSS.8.144.129/FCTP0651/88;01527;AOE-01527;2;16;ESTANTE;TAPA FORMICA 3 DIVISIONES;;;;;;;;MADERA;CAFê;130x120x38;;;ESTANTE DE MADERA COLOR CAFê DE 130x120x38 Cm. CON TAPA FORMICA 3 DIVISIONES ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070229034;035-07-02-29-034;35020219006/SNP-1732 / FE-1-3-MA-005 / BE-0173 / 35020232022 ;01528;AOE-01528;2;29;MESA AUXILIAR;TAPA FORMICA 1 CAJON Y RUEDAS;;;;;;;;MADERA;CAFê;70x70x44;;;MESA AUXILIAR DE MADERA COLOR CAFê DE 70x70x44 Cm. CON TAPA FORMICA 1 CAJON Y RUEDAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070214070;035-07-02-14-070;35020207038/BAB-944B-004 / FDC-SUS-GV-DFX / MSF 0507 / 00180;01529;AOE-01529;2;29;MESA AUXILIAR;TAPA CUERINA NEGRA 2 CAJONES Y RUEDAS;;;;;;;;METAL;PLOMO;69x80x46;;;MESA AUXILIAR DE METAL COLOR PLOMO DE 69x80x46 Cm. CON TAPA CUERINA NEGRA 2 CAJONES Y RUEDAS ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070242047;035-07-02-42-047;35020242046/FPSS.4.144.052 / SNP-1705 / FCTP 0683;01530;AOE-01530;2;42;SILLON GIRATORIO;ASIENTO ESPALDAR TAPIZ CUERINA CAFê APOYABRAZOS Y RUEDAS;;;;;;;;METAL;PLOMO;;;TAPIZ EN MAL ESTADO;SILLON GIRATORIO DE METAL COLOR PLOMO CON ASIENTO ESPALDAR TAPIZ CUERINA CAFê APOYABRAZOS Y RUEDAS ;5;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070502012;035-07-05-02-012;35020501013/SNP-1798;01531;AOE-01531;5;80;TELEFONO DIGITAL;;G&O;lS-455T;;;;;;;;;;;TELEFONO DIGITAL MARCA G&O MODELO lS-455T ;4;1;LITORAL;4;ARCHIVO 7;ARCHIVO;87;PEPE-MARTIN;45559
35070216231;035-07-02-16-231;-/RA23008 / 17;01532;AOE-01532;2;16;ESTANTE;3 DIVISIONES 2 PUERTAS CORREDIZAS;;;;;;;;MELAMINA;CAFê;167x79x31;;;ESTANTE DE MELAMINA COLOR CAFê DE 167x79x31 Cm. CON 3 DIVISIONES 2 PUERTAS CORREDIZAS ;4;1;LITORAL;4;UNIDAD DE CONTABILIDAD;UNIDAD DE CONTABILIDAD;110;PEPE-MARTIN;45559
35070214047;035-07-02-14-047;35020207009/M.02.0311 / FCP-GG-ESC-001C-03 / SNP-1608;01533;AOE-01533;2;14;ESCRITORIO;TAPA CUERINA NEGRA 7 CAJONES;;;;;;;;METAL;PLOMO;77x120x70;;;ESCRITORIO DE METAL COLOR PLOMO DE 77x120x70 Cm. CON TAPA CUERINA NEGRA 7 CAJONES ;4;1;LITORAL;4;UNIDAD DE CONTABILIDAD;UNIDAD DE CONTABILIDAD;110;PEPE-MARTIN;45559
35070242035;035-07-02-42-035;35020242042/02-22-0-02-04/08 / FML-523-9L-1;01534;AOE-01534;2;42;SILLON FIJO;ASIENTO ESPALDAR TAPIZ CUERINA CAFê Y APOYABRAZOS;;;;;;;;MADERA;CAFê;;;TAPIZ EN MAL ESTADO;SILLON FIJO DE MADERA COLOR CAFê CON ASIENTO ESPALDAR TAPIZ CUERINA CAFê Y APOYABRAZOS ;4;1;LITORAL;4;UNIDAD DE CONTABILIDAD;UNIDAD DE CONTABILIDAD;110;PEPE-MARTIN;45559
